host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
44470118,2015-09-18,US,Unknown,,-1.0,True,,1.0,"['email', 'phone']",True,f
21153266,2014-09-10,"Seattle, Washington, United States",within a few hours,90.0,100.0,True,Central Business District,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
40753107,2015-08-07,"Seattle, Washington, United States",within a day,100.0,100.0,True,,1.0,"['email', 'phone', 'reviews']",True,f
38404316,2015-07-13,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
34556161,2015-05-30,"Seattle, Washington, United States",within a day,100.0,100.0,True,Central Business District,1.0,"['email', 'phone', 'google', 'reviews']",True,f
16587333,2014-06-09,"Seattle, Washington, United States",within a day,100.0,100.0,True,Central Business District,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
50913131,2015-12-09,"Seattle, Washington, United States",within a day,92.0,100.0,True,Central Business District,4.0,"['email', 'phone', 'reviews']",True,f
7728376,2013-07-25,"Seattle, Washington, United States",a few days or more,33.0,100.0,True,Central Business District,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
37164701,2015-06-30,US,a few days or more,40.0,100.0,True,Central Business District,4.0,"['email', 'phone', 'google', 'reviews']",True,f
23316664,2014-11-03,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Central Business District,2.0,"['email', 'reviews', 'jumio']",True,f
26498843,2015-01-21,"Seattle, Washington, United States",a few days or more,17.0,100.0,True,Central Business District,2.0,"['email', 'phone', 'reviews']",True,f
3294357,2012-08-17,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,First Hill,4.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,t
12197959,2014-02-13,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Central Business District,3.0,"['email', 'phone', 'reviews', 'kba']",True,t
8263503,2013-08-19,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Central Business District,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
42446972,2015-08-25,"Seattle, Washington, United States",within a few hours,93.0,100.0,True,,1.0,"['email', 'phone', 'reviews']",True,f
22501560,2014-10-13,"Seattle, Washington, United States",a few days or more,40.0,100.0,True,Central Business District,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
8619798,2013-09-04,US,within an hour,100.0,-1.0,True,Central Business District,1.0,"['email', 'phone', 'facebook', 'jumio']",True,t
755725,2011-06-28,"Seattle, Washington, United States",Unknown,,-1.0,True,Central Business District,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
15082394,2014-05-04,"Phoenix, Arizona, United States",within an hour,100.0,100.0,True,Central Business District,3.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline']",True,t
48416955,2015-11-07,"Seattle, Washington, United States",within an hour,89.0,100.0,True,Central Business District,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
14068321,2014-04-09,"Seattle, Washington, United States",Unknown,,-1.0,True,Pike Place Market,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
46423635,2015-10-12,"Seattle, Washington, United States",within a day,100.0,100.0,True,Central Business District,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
103427,2010-04-04,"West Hollywood, California, United States",within a day,87.0,100.0,True,Anaheim,84.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
661691,2011-06-03,"Vancouver, Washington, United States",within a few hours,92.0,100.0,True,Anaheim,163.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
8554626,2013-08-31,"Seattle, Washington, United States",within an hour,95.0,100.0,True,Central Business District,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
2392169,2012-05-16,"Seattle, Washington, United States",within a day,90.0,100.0,True,Central Business District,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
37727926,2015-07-06,"Seattle, Washington, United States",within an hour,80.0,100.0,True,Central Business District,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
3644622,2012-09-22,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
5407579,2013-03-10,"Vashon, Washington, United States",within a few hours,100.0,100.0,True,Arbor Heights,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
23709757,2014-11-13,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Pioneer Square,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
27122439,2015-02-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Seward Park,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
33065911,2015-05-10,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Yesler Terrace,2.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
4283892,2012-11-29,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Yesler Terrace,1.0,"['email', 'phone', 'reviews']",True,f
41958382,2015-08-19,"Seattle, Washington, United States",within an hour,67.0,100.0,True,Yesler Terrace,1.0,"['email', 'phone', 'reviews']",True,f
20803374,2014-09-01,"Seattle, Washington, United States",within a day,100.0,-1.0,True,Yesler Terrace,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
37720556,2015-07-06,"Winston-Salem, North Carolina, United States",within an hour,90.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
30055689,2015-03-26,"Seattle, Washington, United States",within a day,67.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
2121640,2012-04-12,"Seattle, Washington, United States",within a day,78.0,100.0,True,Yesler Terrace,1.0,"['email', 'phone', 'facebook', 'reviews']",True,f
204975,2010-08-18,"Seattle, Washington, United States",Unknown,,-1.0,True,Yesler Terrace,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
34959604,2015-06-04,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
9858405,2013-11-06,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,International District,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
1319017,2011-10-21,"Seattle, Washington, United States",within a day,67.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,t
42591641,2015-08-26,US,within an hour,100.0,100.0,True,Pioneer Square,1.0,"['email', 'phone', 'reviews']",True,f
11401309,2014-01-17,"Seattle, Washington, United States",within a day,100.0,100.0,True,Pioneer Square,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
13697241,2014-03-30,"Vashon, Washington, United States",within an hour,100.0,100.0,True,Pioneer Square,2.0,"['phone', 'reviews', 'jumio']",True,f
68389,2010-01-06,"New York, New York, United States",within a day,100.0,100.0,True,Pioneer Square,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
1872473,2012-03-06,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Pioneer Square,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
12433067,2014-02-20,"Seattle, Washington, United States",Unknown,,-1.0,True,Pioneer Square,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
12590022,2014-02-26,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Pioneer Square,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
21933958,2014-09-29,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Pioneer Square,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
41925688,2015-08-19,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
5941255,2013-04-15,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Pioneer Square,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
35326299,2015-06-08,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Central Business District,1.0,"['email', 'phone', 'reviews']",True,f
20695413,2014-08-29,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Gatewood,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
6350194,2013-05-12,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
22061910,2014-10-02,US,within a few hours,97.0,100.0,True,First Hill,3.0,"['email', 'phone', 'google', 'reviews']",True,f
38463938,2015-07-14,"Seattle, Washington, United States",within a day,90.0,100.0,True,First Hill,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio', 'kba']",True,t
8905591,2013-09-18,"Seattle, Washington, United States",within a day,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,t
48010503,2015-11-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'facebook', 'reviews']",True,f
43220022,2015-09-02,"Seattle, Washington, United States",within a few hours,90.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
9455871,2013-10-16,US,within an hour,100.0,100.0,True,First Hill,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,t
7612120,2013-07-20,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'reviews']",True,f
10100985,2013-11-18,"New York, New York, United States",within a day,75.0,100.0,True,First Hill,1.0,"['phone', 'facebook', 'reviews', 'jumio']",True,f
21657753,2014-09-22,"Seattle, Washington, United States",Unknown,,-1.0,True,,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,t
36063155,2015-06-17,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'reviews']",True,f
4105278,2012-11-09,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
22049520,2014-10-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
24526173,2014-12-05,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,t
26568979,2015-01-23,"Seattle, Washington, United States",Unknown,,-1.0,True,First Hill,1.0,"['email', 'facebook', 'reviews', 'jumio']",True,f
7611812,2013-07-20,"Seattle, Washington, United States",Unknown,,-1.0,True,First Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
19415602,2014-08-03,"Seattle, Washington, United States",within a day,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
4308027,2012-12-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Yesler Terrace,3.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,t
7785901,2013-07-28,"Blaine, Washington, United States",within an hour,100.0,100.0,True,First Hill,3.0,"['email', 'phone', 'reviews', 'jumio']",True,t
22764472,2014-10-20,"Seattle, Washington, United States",within an hour,100.0,100.0,True,North Admiral,6.0,"['email', 'phone', 'google', 'reviews']",True,f
47941400,2015-11-01,US,within a few hours,100.0,100.0,True,Gatewood,1.0,"['email', 'phone']",True,f
14649444,2014-04-23,"Seattle, Washington, United States",within a day,50.0,100.0,True,Gatewood,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
6857832,2013-06-11,"Seattle, Washington, United States",Unknown,,-1.0,True,Gatewood,1.0,"['email', 'phone', 'reviews']",True,f
6584748,2013-05-26,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Gatewood,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
2419057,2012-05-20,"Seattle, Washington, United States",Unknown,,-1.0,True,Gatewood,1.0,"['phone', 'facebook', 'reviews']",True,f
1288618,2011-10-13,"Seattle, Washington, United States",Unknown,,-1.0,True,Gatewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
32020176,2015-04-27,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,Gatewood,1.0,"['email', 'phone', 'facebook', 'kba']",True,t
24768603,2014-12-12,"Vashon, Washington, United States",within a few hours,100.0,-1.0,True,The Junction,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
6645576,2013-05-29,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Gatewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
31036041,2015-04-11,"Seattle, Washington, United States",within an hour,100.0,100.0,True,The Junction,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
50554731,2015-12-05,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Gatewood,1.0,"['email', 'phone', 'facebook', 'linkedin', 'jumio']",True,t
46678624,2015-10-16,"Spokane, Washington, United States",within an hour,100.0,100.0,True,The Junction,1.0,"['email', 'phone', 'facebook', 'linkedin', 'jumio']",True,t
51946984,2015-12-21,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,Gatewood,1.0,"['email', 'phone', 'facebook']",True,f
39026781,2015-07-20,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Gatewood,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
583579,2011-05-12,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Gatewood,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,t
41667612,2015-08-16,US,Unknown,,-1.0,True,Gatewood,1.0,"['email', 'phone']",True,f
9545321,2013-10-21,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Gatewood,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
1729224,2012-02-10,"Seattle, Washington, United States",within a few hours,100.0,-1.0,True,Stevens,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
34279441,2015-05-26,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Gatewood,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,t
10558142,2013-12-11,"Seattle, Washington, United States",within an hour,99.0,100.0,True,Capitol Hill,7.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,t
34779932,2015-06-01,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Madison Park,4.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,t
6082692,2013-04-24,"Seattle, Washington, United States",within an hour,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
4342525,2012-12-06,"Seattle, Washington, United States",Unknown,,-1.0,True,First Hill,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
1434203,2011-11-22,"Seattle, Washington, United States",Unknown,,-1.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,t
16537099,2014-06-08,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
32394807,2015-05-02,"Seattle, Washington, United States",within a day,82.0,100.0,True,First Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
41319913,2015-08-12,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'reviews']",True,f
35354152,2015-06-09,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,t
9508208,2013-10-18,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,t
19962298,2014-08-13,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'reviews', 'kba']",True,t
41112217,2015-08-10,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline']",True,t
34689188,2015-05-31,"Seattle, Washington, United States",within a few hours,100.0,100.0,True,Capitol Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,t
33852132,2015-05-20,"Seattle, Washington, United States",Unknown,,-1.0,True,First Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,t
30832,2009-08-10,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,2.0,"['email', 'phone', 'reviews', 'kba']",True,t
10969315,2014-01-02,"Seattle, Washington, United States",within an hour,100.0,100.0,True,First Hill,1.0,"['email', 'phone', 'reviews', 'jumio']",True,t
